"Dim1","Dim2","Dim3","Dim4","Val"
"p10","p27","AC","2024",211861.04463
"p10","p27","AC","2026",211861.04463
"p10","p27","AC","2028",211861.04463
"p10","p27","AC","2030",211861.04463
"p10","p27","AC","2032",211861.04463
"p10","p27","AC","2034",211861.04463
"p10","p27","AC","2036",211873.613761403
"p10","p27","AC","2038",211873.613761403
"p10","p27","AC","2040",211873.613761403
"p10","p27","AC","2042",211873.613761403
"p10","p27","AC","2044",213491.379105538
"p10","p27","AC","2046",213491.379105538
"p10","p27","AC","2048",213491.379105538
"p10","p27","AC","2050",213491.379105538
"p10","p28","AC","2010",2018876.57253
"p10","p28","AC","2012",2018876.57253
"p10","p28","AC","2014",2018876.57253
"p10","p28","AC","2016",2018876.57253
"p10","p28","AC","2018",2018876.57253
"p10","p28","AC","2020",2018876.57253
"p10","p28","AC","2022",2018876.57253
"p10","p28","AC","2024",2018876.57253
"p10","p28","AC","2026",2018876.57253
"p10","p28","AC","2028",2018876.57253
"p10","p28","AC","2030",2018876.57253
"p10","p28","AC","2032",2018876.57253
"p10","p28","AC","2034",2018876.57253
"p10","p28","AC","2036",2018876.57253
"p10","p28","AC","2038",2018876.57253
"p10","p28","AC","2040",2018876.57253
"p10","p28","AC","2042",2018876.57253
"p10","p28","AC","2044",2018876.57253
"p10","p28","AC","2046",2018876.57253
"p10","p28","AC","2048",2018876.57253
"p10","p28","AC","2050",2018876.57253
"p12","p13","AC","2010",376884.790875
"p12","p13","AC","2012",376884.790875
"p12","p13","AC","2014",376884.790875
"p12","p13","AC","2016",376884.790875
"p12","p13","AC","2018",376884.790875
"p12","p13","AC","2020",376884.790875
"p12","p13","AC","2022",376884.790875
"p12","p13","AC","2024",376884.790875
"p12","p13","AC","2026",377263.686292633
"p12","p13","AC","2028",377263.686292633
"p12","p13","AC","2030",377263.686292633
"p12","p13","AC","2032",377263.686292633
"p12","p13","AC","2034",377263.686292633
"p12","p13","AC","2036",377263.686292633
"p12","p13","AC","2038",377263.686292633
"p12","p13","AC","2040",377263.686292633
"p12","p13","AC","2042",377266.06660408
"p12","p13","AC","2044",377429.059821808
"p12","p13","AC","2046",377429.059821808
"p12","p13","AC","2048",377429.059821808
"p12","p13","AC","2050",377429.059821808
"p12","p15","AC","2010",289814.40642
"p12","p15","AC","2012",289814.40642
"p12","p15","AC","2014",289814.40642
"p12","p15","AC","2016",289814.40642
"p12","p15","AC","2018",289814.40642
"p12","p15","AC","2020",289814.40642
"p12","p15","AC","2022",289814.40642
"p12","p15","AC","2024",291240.172433635
"p12","p15","AC","2026",293993.417879069
"p12","p15","AC","2028",323653.91997497
"p12","p15","AC","2030",404193.776930586
"p12","p15","AC","2032",404237.278200017
"p12","p15","AC","2034",449257.893085828
"p12","p15","AC","2036",610078.332227849
"p12","p15","AC","2038",691190.598129781
"p12","p15","AC","2040",883592.233116742
"p12","p15","AC","2042",1122381.27641984
"p12","p15","AC","2044",1340281.19298663
"p12","p15","AC","2046",1551665.42882477
"p12","p15","AC","2048",1624976.73783063
"p12","p15","AC","2050",1719805.89197083
"p12","p25","AC","2010",369230.4
"p12","p25","AC","2012",369230.4
"p12","p25","AC","2014",369230.4
"p12","p25","AC","2016",369230.4
"p12","p25","AC","2018",369230.4
"p12","p25","AC","2020",369230.4
"p12","p25","AC","2022",369230.4
"p12","p25","AC","2024",369230.4
"p12","p25","AC","2026",369230.4
"p12","p25","AC","2028",369230.4
"p12","p25","AC","2030",369230.4
"p12","p25","AC","2032",369230.4
"p12","p25","AC","2034",369230.4
"p12","p25","AC","2036",369230.4
"p12","p25","AC","2038",369230.4
"p12","p25","AC","2040",369230.4
"p12","p25","AC","2042",369230.611074665
"p12","p25","AC","2044",369230.611074665
"p12","p25","AC","2046",369293.648096663
"p12","p25","AC","2048",369293.648096663
"p12","p25","AC","2050",369293.648096663
"p13","p15","AC","2010",498643.8288
"p13","p15","AC","2012",498643.8288
"p13","p15","AC","2014",498643.8288
"p13","p15","AC","2016",498643.8288
"p13","p15","AC","2018",498643.8288
"p13","p15","AC","2020",498643.8288
"p13","p15","AC","2022",498643.8288
"p13","p15","AC","2024",498643.8288
"p13","p15","AC","2026",498643.8288
"p13","p15","AC","2028",498643.8288
"p13","p15","AC","2030",498643.8288
"p13","p15","AC","2032",498643.8288
"p13","p15","AC","2034",498643.8288
"p13","p15","AC","2036",498643.8288
"p13","p15","AC","2038",498643.8288
"p13","p15","AC","2040",498643.8288
"p13","p15","AC","2042",498646.004974658
"p13","p15","AC","2044",504866.323120526
"p13","p15","AC","2046",506106.614329683
"p13","p15","AC","2048",513464.709232362
"p13","p15","AC","2050",525393.717256288
"p13","p27","AC","2010",249631.63132
"p13","p27","AC","2012",249631.63132
"p13","p27","AC","2014",249631.63132
"p13","p27","AC","2016",249631.63132
"p13","p27","AC","2018",249631.63132
"p13","p27","AC","2020",249631.63132
"p13","p27","AC","2022",249631.63132
"p13","p27","AC","2024",249631.63132
"p13","p27","AC","2026",269350.03270602
"p13","p27","AC","2028",273814.001326224
"p13","p27","AC","2030",273814.001326224
"p13","p27","AC","2032",273814.001326224
