"Dim1","Dim2","Dim3","Dim4"
"RPS_All","RE-CT","SD","2032"
"RPS_All","RE-CT","SD","2034"
"RPS_All","RE-CT","SD","2036"
"RPS_All","RE-CT","SD","2038"
"RPS_All","RE-CT","SD","2040"
"RPS_All","RE-CT","SD","2042"
"RPS_All","RE-CT","SD","2044"
"RPS_All","RE-CT","SD","2046"
"RPS_All","RE-CT","SD","2048"
"RPS_All","RE-CT","SD","2050"
"RPS_All","RE-CT","TX","2026"
"RPS_All","RE-CT","TX","2028"
"RPS_All","RE-CT","TX","2030"
"RPS_All","RE-CT","TX","2032"
"RPS_All","RE-CT","TX","2034"
"RPS_All","RE-CT","TX","2036"
"RPS_All","RE-CT","TX","2038"
"RPS_All","RE-CT","TX","2040"
"RPS_All","RE-CT","TX","2042"
"RPS_All","RE-CT","TX","2044"
"RPS_All","RE-CT","TX","2046"
"RPS_All","RE-CT","TX","2048"
"RPS_All","RE-CT","TX","2050"
"RPS_All","RE-CT","UT","2026"
"RPS_All","RE-CT","UT","2028"
"RPS_All","RE-CT","UT","2030"
"RPS_All","RE-CT","UT","2032"
"RPS_All","RE-CT","UT","2034"
"RPS_All","RE-CT","UT","2036"
"RPS_All","RE-CT","UT","2038"
"RPS_All","RE-CT","UT","2040"
"RPS_All","RE-CT","UT","2042"
"RPS_All","RE-CT","UT","2044"
"RPS_All","RE-CT","UT","2046"
"RPS_All","RE-CT","UT","2048"
"RPS_All","RE-CT","UT","2050"
"RPS_All","RE-CT","WA","2026"
"RPS_All","RE-CT","WA","2028"
"RPS_All","RE-CT","WA","2030"
"RPS_All","RE-CT","WA","2032"
"RPS_All","RE-CT","WA","2034"
"RPS_All","RE-CT","WA","2036"
"RPS_All","RE-CT","WA","2038"
"RPS_All","RE-CT","WA","2040"
"RPS_All","RE-CT","WA","2042"
"RPS_All","RE-CT","WA","2044"
"RPS_All","RE-CT","WA","2046"
"RPS_All","RE-CT","WA","2048"
"RPS_All","RE-CT","WA","2050"
"RPS_All","RE-CT","WY","2026"
"RPS_All","RE-CT","WY","2028"
"RPS_All","RE-CT","WY","2030"
"RPS_All","RE-CT","WY","2032"
"RPS_All","RE-CT","WY","2034"
"RPS_All","RE-CT","WY","2036"
"RPS_All","RE-CT","WY","2038"
"RPS_All","RE-CT","WY","2040"
"RPS_All","RE-CT","WY","2042"
"RPS_All","RE-CT","WY","2044"
"RPS_All","RE-CT","WY","2046"
"RPS_All","RE-CT","WY","2048"
"RPS_All","RE-CT","WY","2050"
"RPS_All","RE-CT","corporate","2026"
"RPS_All","RE-CT","corporate","2028"
"RPS_All","RE-CT","corporate","2030"
"RPS_All","RE-CT","corporate","2032"
"RPS_All","RE-CT","corporate","2034"
"RPS_All","RE-CT","corporate","2036"
"RPS_All","RE-CT","corporate","2038"
"RPS_All","RE-CT","corporate","2040"
"RPS_All","RE-CT","corporate","2042"
"RPS_All","RE-CT","corporate","2044"
"RPS_All","RE-CT","corporate","2046"
"RPS_All","RE-CT","corporate","2048"
"RPS_All","RE-CT","corporate","2050"
"RPS_All","RE-CC","AZ","2026"
"RPS_All","RE-CC","AZ","2028"
"RPS_All","RE-CC","AZ","2030"
"RPS_All","RE-CC","AZ","2032"
"RPS_All","RE-CC","AZ","2034"
"RPS_All","RE-CC","AZ","2036"
"RPS_All","RE-CC","AZ","2038"
"RPS_All","RE-CC","AZ","2040"
"RPS_All","RE-CC","AZ","2042"
"RPS_All","RE-CC","AZ","2044"
"RPS_All","RE-CC","AZ","2046"
"RPS_All","RE-CC","AZ","2048"
"RPS_All","RE-CC","AZ","2050"
"RPS_All","RE-CC","CA","2026"
"RPS_All","RE-CC","CA","2028"
"RPS_All","RE-CC","CA","2030"
"RPS_All","RE-CC","CA","2032"
"RPS_All","RE-CC","CA","2034"
"RPS_All","RE-CC","CA","2036"
"RPS_All","RE-CC","CA","2038"
"RPS_All","RE-CC","CA","2040"
"RPS_All","RE-CC","CA","2042"
"RPS_All","RE-CC","CA","2044"
"RPS_All","RE-CC","CA","2046"
"RPS_All","RE-CC","CA","2048"
"RPS_All","RE-CC","CA","2050"
"RPS_All","RE-CC","CO","2026"
"RPS_All","RE-CC","CO","2028"
"RPS_All","RE-CC","CO","2030"
"RPS_All","RE-CC","CO","2032"
"RPS_All","RE-CC","CO","2034"
"RPS_All","RE-CC","CO","2036"
"RPS_All","RE-CC","CO","2038"
"RPS_All","RE-CC","CO","2040"
"RPS_All","RE-CC","CO","2042"
"RPS_All","RE-CC","CO","2044"
"RPS_All","RE-CC","CO","2046"
"RPS_All","RE-CC","CO","2048"
"RPS_All","RE-CC","CO","2050"
"RPS_All","RE-CC","ID","2026"
"RPS_All","RE-CC","ID","2028"
"RPS_All","RE-CC","ID","2030"
"RPS_All","RE-CC","ID","2032"
"RPS_All","RE-CC","ID","2034"
"RPS_All","RE-CC","ID","2036"
"RPS_All","RE-CC","ID","2038"
"RPS_All","RE-CC","ID","2040"
"RPS_All","RE-CC","ID","2042"
"RPS_All","RE-CC","ID","2044"
"RPS_All","RE-CC","ID","2046"
"RPS_All","RE-CC","ID","2048"
"RPS_All","RE-CC","ID","2050"
"RPS_All","RE-CC","MT","2026"
"RPS_All","RE-CC","MT","2028"
"RPS_All","RE-CC","MT","2030"
"RPS_All","RE-CC","MT","2032"
"RPS_All","RE-CC","MT","2034"
"RPS_All","RE-CC","MT","2036"
"RPS_All","RE-CC","MT","2038"
"RPS_All","RE-CC","MT","2040"
"RPS_All","RE-CC","MT","2042"
"RPS_All","RE-CC","MT","2044"
"RPS_All","RE-CC","MT","2046"
"RPS_All","RE-CC","MT","2048"
"RPS_All","RE-CC","MT","2050"
"RPS_All","RE-CC","NM","2026"
"RPS_All","RE-CC","NM","2028"
"RPS_All","RE-CC","NM","2030"
"RPS_All","RE-CC","NM","2032"
"RPS_All","RE-CC","NM","2034"
"RPS_All","RE-CC","NM","2036"
"RPS_All","RE-CC","NM","2038"
"RPS_All","RE-CC","NM","2040"
"RPS_All","RE-CC","NM","2042"
"RPS_All","RE-CC","NM","2044"
"RPS_All","RE-CC","NM","2046"
"RPS_All","RE-CC","NM","2048"
"RPS_All","RE-CC","NM","2050"
"RPS_All","RE-CC","NV","2026"
"RPS_All","RE-CC","NV","2028"
"RPS_All","RE-CC","NV","2030"
"RPS_All","RE-CC","NV","2032"
"RPS_All","RE-CC","NV","2034"
"RPS_All","RE-CC","NV","2036"
"RPS_All","RE-CC","NV","2038"
"RPS_All","RE-CC","NV","2040"
"RPS_All","RE-CC","NV","2042"
"RPS_All","RE-CC","NV","2044"
"RPS_All","RE-CC","NV","2046"
"RPS_All","RE-CC","NV","2048"
"RPS_All","RE-CC","NV","2050"
"RPS_All","RE-CC","OR","2026"
"RPS_All","RE-CC","OR","2028"
"RPS_All","RE-CC","OR","2030"
"RPS_All","RE-CC","OR","2032"
"RPS_All","RE-CC","OR","2034"
"RPS_All","RE-CC","OR","2036"
"RPS_All","RE-CC","OR","2038"
"RPS_All","RE-CC","OR","2040"
"RPS_All","RE-CC","OR","2042"
"RPS_All","RE-CC","OR","2044"
"RPS_All","RE-CC","OR","2046"
"RPS_All","RE-CC","OR","2048"
"RPS_All","RE-CC","OR","2050"
"RPS_All","RE-CC","SD","2026"
"RPS_All","RE-CC","SD","2028"
"RPS_All","RE-CC","SD","2030"
"RPS_All","RE-CC","SD","2032"
"RPS_All","RE-CC","SD","2034"
"RPS_All","RE-CC","SD","2036"
"RPS_All","RE-CC","SD","2038"
"RPS_All","RE-CC","SD","2040"
"RPS_All","RE-CC","SD","2042"
"RPS_All","RE-CC","SD","2044"
"RPS_All","RE-CC","SD","2046"
"RPS_All","RE-CC","SD","2048"
"RPS_All","RE-CC","SD","2050"
"RPS_All","RE-CC","TX","2026"
"RPS_All","RE-CC","TX","2028"
"RPS_All","RE-CC","TX","2030"
"RPS_All","RE-CC","TX","2032"
"RPS_All","RE-CC","TX","2034"
"RPS_All","RE-CC","TX","2036"
"RPS_All","RE-CC","TX","2038"
"RPS_All","RE-CC","TX","2040"
"RPS_All","RE-CC","TX","2042"
"RPS_All","RE-CC","TX","2044"
"RPS_All","RE-CC","TX","2046"
"RPS_All","RE-CC","TX","2048"
"RPS_All","RE-CC","TX","2050"
"RPS_All","RE-CC","UT","2026"
"RPS_All","RE-CC","UT","2028"
"RPS_All","RE-CC","UT","2030"
"RPS_All","RE-CC","UT","2032"
"RPS_All","RE-CC","UT","2034"
"RPS_All","RE-CC","UT","2036"
"RPS_All","RE-CC","UT","2038"
"RPS_All","RE-CC","UT","2040"
"RPS_All","RE-CC","UT","2042"
"RPS_All","RE-CC","UT","2044"
"RPS_All","RE-CC","UT","2046"
"RPS_All","RE-CC","UT","2048"
"RPS_All","RE-CC","UT","2050"
"RPS_All","RE-CC","WA","2026"
"RPS_All","RE-CC","WA","2028"
"RPS_All","RE-CC","WA","2030"
"RPS_All","RE-CC","WA","2032"
"RPS_All","RE-CC","WA","2034"
"RPS_All","RE-CC","WA","2036"
"RPS_All","RE-CC","WA","2038"
"RPS_All","RE-CC","WA","2040"
"RPS_All","RE-CC","WA","2042"
"RPS_All","RE-CC","WA","2044"
"RPS_All","RE-CC","WA","2046"
"RPS_All","RE-CC","WA","2048"
"RPS_All","RE-CC","WA","2050"
"RPS_All","RE-CC","WY","2026"
"RPS_All","RE-CC","WY","2028"
"RPS_All","RE-CC","WY","2030"
"RPS_All","RE-CC","WY","2032"
"RPS_All","RE-CC","WY","2034"
"RPS_All","RE-CC","WY","2036"
"RPS_All","RE-CC","WY","2038"
"RPS_All","RE-CC","WY","2040"
"RPS_All","RE-CC","WY","2042"
"RPS_All","RE-CC","WY","2044"
"RPS_All","RE-CC","WY","2046"
"RPS_All","RE-CC","WY","2048"
"RPS_All","RE-CC","WY","2050"
"RPS_All","RE-CC","corporate","2026"
"RPS_All","RE-CC","corporate","2028"
"RPS_All","RE-CC","corporate","2030"
"RPS_All","RE-CC","corporate","2032"
"RPS_All","RE-CC","corporate","2034"
"RPS_All","RE-CC","corporate","2036"
"RPS_All","RE-CC","corporate","2038"
"RPS_All","RE-CC","corporate","2040"
"RPS_All","RE-CC","corporate","2042"
"RPS_All","RE-CC","corporate","2044"
"RPS_All","RE-CC","corporate","2046"
"RPS_All","RE-CC","corporate","2048"
"RPS_All","RE-CC","corporate","2050"
"RPS_All","upv_1","ID","2022"
"RPS_All","upv_1","ID","2024"
"RPS_All","upv_1","ID","2026"
"RPS_All","upv_1","ID","2028"
"RPS_All","upv_1","ID","2030"
"RPS_All","upv_1","ID","2032"
"RPS_All","upv_1","ID","2034"
"RPS_All","upv_1","ID","2036"
"RPS_All","upv_1","ID","2038"
"RPS_All","upv_1","ID","2040"
"RPS_All","upv_1","ID","2042"
"RPS_All","upv_1","ID","2044"
"RPS_All","upv_1","ID","2046"
"RPS_All","upv_1","ID","2048"
"RPS_All","upv_1","ID","2050"
"RPS_All","upv_1","MT","2022"
"RPS_All","upv_1","MT","2024"
"RPS_All","upv_1","MT","2026"
"RPS_All","upv_1","MT","2028"
"RPS_All","upv_1","MT","2030"
"RPS_All","upv_1","MT","2032"
"RPS_All","upv_1","MT","2034"
"RPS_All","upv_1","MT","2036"
"RPS_All","upv_1","MT","2038"
"RPS_All","upv_1","MT","2040"
"RPS_All","upv_1","MT","2042"
"RPS_All","upv_1","MT","2044"
"RPS_All","upv_1","MT","2046"
"RPS_All","upv_1","MT","2048"
"RPS_All","upv_1","MT","2050"
"RPS_All","upv_1","OR","2016"
"RPS_All","upv_1","OR","2018"
"RPS_All","upv_1","OR","2020"
"RPS_All","upv_1","OR","2022"
"RPS_All","upv_1","OR","2024"
"RPS_All","upv_1","OR","2026"
"RPS_All","upv_1","OR","2028"
"RPS_All","upv_1","OR","2030"
"RPS_All","upv_1","OR","2032"
"RPS_All","upv_1","OR","2034"
"RPS_All","upv_1","OR","2036"
"RPS_All","upv_1","OR","2038"
"RPS_All","upv_1","OR","2040"
"RPS_All","upv_1","OR","2042"
"RPS_All","upv_1","OR","2044"
"RPS_All","upv_1","OR","2046"
"RPS_All","upv_1","OR","2048"
"RPS_All","upv_1","OR","2050"
"RPS_All","upv_1","WA","2022"
"RPS_All","upv_1","WA","2024"
"RPS_All","upv_1","WA","2026"
"RPS_All","upv_1","WA","2028"
"RPS_All","upv_1","WA","2030"
"RPS_All","upv_1","WA","2032"
"RPS_All","upv_1","WA","2034"
"RPS_All","upv_1","WA","2036"
"RPS_All","upv_1","WA","2038"
"RPS_All","upv_1","WA","2040"
"RPS_All","upv_1","WA","2042"
"RPS_All","upv_1","WA","2044"
"RPS_All","upv_1","WA","2046"
"RPS_All","upv_1","WA","2048"
"RPS_All","upv_1","WA","2050"
"RPS_All","upv_1","corporate","2016"
"RPS_All","upv_1","corporate","2018"
"RPS_All","upv_1","corporate","2020"
"RPS_All","upv_1","corporate","2022"
"RPS_All","upv_1","corporate","2024"
"RPS_All","upv_1","corporate","2026"
"RPS_All","upv_1","corporate","2028"
"RPS_All","upv_1","corporate","2030"
"RPS_All","upv_1","corporate","2032"
"RPS_All","upv_1","corporate","2034"
"RPS_All","upv_1","corporate","2036"
"RPS_All","upv_1","corporate","2038"
"RPS_All","upv_1","corporate","2040"
"RPS_All","upv_1","corporate","2042"
"RPS_All","upv_1","corporate","2044"
"RPS_All","upv_1","corporate","2046"
"RPS_All","upv_1","corporate","2048"
"RPS_All","upv_1","corporate","2050"
"RPS_All","upv_2","CA","2010"
"RPS_All","upv_2","CA","2012"
"RPS_All","upv_2","CA","2014"
"RPS_All","upv_2","CA","2016"
"RPS_All","upv_2","CA","2018"
"RPS_All","upv_2","CA","2020"
"RPS_All","upv_2","CA","2022"
"RPS_All","upv_2","CA","2024"
"RPS_All","upv_2","CA","2026"
"RPS_All","upv_2","CA","2028"
"RPS_All","upv_2","CA","2030"
"RPS_All","upv_2","CA","2032"
"RPS_All","upv_2","CA","2034"
"RPS_All","upv_2","CA","2036"
"RPS_All","upv_2","CA","2038"
"RPS_All","upv_2","CA","2040"
"RPS_All","upv_2","CA","2042"
"RPS_All","upv_2","CA","2044"
"RPS_All","upv_2","CA","2046"
"RPS_All","upv_2","CA","2048"
"RPS_All","upv_2","CA","2050"
"RPS_All","upv_2","ID","2016"
"RPS_All","upv_2","ID","2018"
"RPS_All","upv_2","ID","2020"
"RPS_All","upv_2","ID","2022"
"RPS_All","upv_2","ID","2024"
"RPS_All","upv_2","ID","2026"
"RPS_All","upv_2","ID","2028"
"RPS_All","upv_2","ID","2030"
"RPS_All","upv_2","ID","2032"
"RPS_All","upv_2","ID","2034"
"RPS_All","upv_2","ID","2036"
"RPS_All","upv_2","ID","2038"
"RPS_All","upv_2","ID","2040"
"RPS_All","upv_2","ID","2042"
"RPS_All","upv_2","ID","2044"
"RPS_All","upv_2","ID","2046"
"RPS_All","upv_2","ID","2048"
"RPS_All","upv_2","ID","2050"
"RPS_All","upv_2","MT","2022"
"RPS_All","upv_2","MT","2024"
"RPS_All","upv_2","MT","2026"
"RPS_All","upv_2","MT","2028"
"RPS_All","upv_2","MT","2030"
"RPS_All","upv_2","MT","2032"
"RPS_All","upv_2","MT","2034"
"RPS_All","upv_2","MT","2036"
"RPS_All","upv_2","MT","2038"
"RPS_All","upv_2","MT","2040"
"RPS_All","upv_2","MT","2042"
"RPS_All","upv_2","MT","2044"
"RPS_All","upv_2","MT","2046"
"RPS_All","upv_2","MT","2048"
"RPS_All","upv_2","MT","2050"
"RPS_All","upv_2","OR","2016"
"RPS_All","upv_2","OR","2018"
"RPS_All","upv_2","OR","2020"
"RPS_All","upv_2","OR","2022"
"RPS_All","upv_2","OR","2024"
"RPS_All","upv_2","OR","2026"
"RPS_All","upv_2","OR","2028"
"RPS_All","upv_2","OR","2030"
"RPS_All","upv_2","OR","2032"
"RPS_All","upv_2","OR","2034"
"RPS_All","upv_2","OR","2036"
"RPS_All","upv_2","OR","2038"
"RPS_All","upv_2","OR","2040"
"RPS_All","upv_2","OR","2042"
"RPS_All","upv_2","OR","2044"
"RPS_All","upv_2","OR","2046"
"RPS_All","upv_2","OR","2048"
"RPS_All","upv_2","OR","2050"
"RPS_All","upv_2","WA","2018"
"RPS_All","upv_2","WA","2020"
"RPS_All","upv_2","WA","2022"
"RPS_All","upv_2","WA","2024"
"RPS_All","upv_2","WA","2026"
"RPS_All","upv_2","WA","2028"
"RPS_All","upv_2","WA","2030"
"RPS_All","upv_2","WA","2032"
"RPS_All","upv_2","WA","2034"
"RPS_All","upv_2","WA","2036"
"RPS_All","upv_2","WA","2038"
"RPS_All","upv_2","WA","2040"
"RPS_All","upv_2","WA","2042"
"RPS_All","upv_2","WA","2044"
"RPS_All","upv_2","WA","2046"
"RPS_All","upv_2","WA","2048"
"RPS_All","upv_2","WA","2050"
"RPS_All","upv_2","WY","2022"
"RPS_All","upv_2","WY","2024"
"RPS_All","upv_2","WY","2026"
"RPS_All","upv_2","WY","2028"
"RPS_All","upv_2","WY","2030"
"RPS_All","upv_2","WY","2032"
"RPS_All","upv_2","WY","2034"
"RPS_All","upv_2","WY","2036"
"RPS_All","upv_2","WY","2038"
"RPS_All","upv_2","WY","2040"
"RPS_All","upv_2","WY","2042"
"RPS_All","upv_2","WY","2044"
"RPS_All","upv_2","WY","2046"
"RPS_All","upv_2","WY","2048"
"RPS_All","upv_2","WY","2050"
"RPS_All","upv_2","corporate","2010"
"RPS_All","upv_2","corporate","2012"
"RPS_All","upv_2","corporate","2014"
"RPS_All","upv_2","corporate","2016"
"RPS_All","upv_2","corporate","2018"
"RPS_All","upv_2","corporate","2020"
"RPS_All","upv_2","corporate","2022"
"RPS_All","upv_2","corporate","2024"
"RPS_All","upv_2","corporate","2026"
"RPS_All","upv_2","corporate","2028"
"RPS_All","upv_2","corporate","2030"
"RPS_All","upv_2","corporate","2032"
"RPS_All","upv_2","corporate","2034"
"RPS_All","upv_2","corporate","2036"
"RPS_All","upv_2","corporate","2038"
"RPS_All","upv_2","corporate","2040"
"RPS_All","upv_2","corporate","2042"
"RPS_All","upv_2","corporate","2044"
"RPS_All","upv_2","corporate","2046"
"RPS_All","upv_2","corporate","2048"
"RPS_All","upv_2","corporate","2050"
"RPS_All","upv_3","CA","2010"
"RPS_All","upv_3","CA","2012"
"RPS_All","upv_3","CA","2014"
"RPS_All","upv_3","CA","2016"
"RPS_All","upv_3","CA","2018"
"RPS_All","upv_3","CA","2020"
"RPS_All","upv_3","CA","2022"
"RPS_All","upv_3","CA","2024"
"RPS_All","upv_3","CA","2026"
"RPS_All","upv_3","CA","2028"
"RPS_All","upv_3","CA","2030"
"RPS_All","upv_3","CA","2032"
"RPS_All","upv_3","CA","2034"
"RPS_All","upv_3","CA","2036"
"RPS_All","upv_3","CA","2038"
"RPS_All","upv_3","CA","2040"
"RPS_All","upv_3","CA","2042"
"RPS_All","upv_3","CA","2044"
"RPS_All","upv_3","CA","2046"
"RPS_All","upv_3","CA","2048"
"RPS_All","upv_3","CA","2050"
"RPS_All","upv_3","CO","2016"
"RPS_All","upv_3","CO","2018"
"RPS_All","upv_3","CO","2020"
"RPS_All","upv_3","CO","2022"
"RPS_All","upv_3","CO","2024"
"RPS_All","upv_3","CO","2026"
"RPS_All","upv_3","CO","2028"
"RPS_All","upv_3","CO","2030"
"RPS_All","upv_3","CO","2032"
"RPS_All","upv_3","CO","2034"
"RPS_All","upv_3","CO","2036"
"RPS_All","upv_3","CO","2038"
"RPS_All","upv_3","CO","2040"
"RPS_All","upv_3","CO","2042"
"RPS_All","upv_3","CO","2044"
"RPS_All","upv_3","CO","2046"
"RPS_All","upv_3","CO","2048"
"RPS_All","upv_3","CO","2050"
"RPS_All","upv_3","ID","2016"
"RPS_All","upv_3","ID","2018"
"RPS_All","upv_3","ID","2020"
"RPS_All","upv_3","ID","2022"
"RPS_All","upv_3","ID","2024"
"RPS_All","upv_3","ID","2026"
"RPS_All","upv_3","ID","2028"
"RPS_All","upv_3","ID","2030"
"RPS_All","upv_3","ID","2032"
"RPS_All","upv_3","ID","2034"
"RPS_All","upv_3","ID","2036"
"RPS_All","upv_3","ID","2038"
"RPS_All","upv_3","ID","2040"
"RPS_All","upv_3","ID","2042"
"RPS_All","upv_3","ID","2044"
"RPS_All","upv_3","ID","2046"
"RPS_All","upv_3","ID","2048"
"RPS_All","upv_3","ID","2050"
"RPS_All","upv_3","MT","2022"
"RPS_All","upv_3","MT","2024"
"RPS_All","upv_3","MT","2026"
"RPS_All","upv_3","MT","2028"
"RPS_All","upv_3","MT","2030"
"RPS_All","upv_3","MT","2032"
"RPS_All","upv_3","MT","2034"
"RPS_All","upv_3","MT","2036"
"RPS_All","upv_3","MT","2038"
"RPS_All","upv_3","MT","2040"
"RPS_All","upv_3","MT","2042"
"RPS_All","upv_3","MT","2044"
"RPS_All","upv_3","MT","2046"
"RPS_All","upv_3","MT","2048"
"RPS_All","upv_3","MT","2050"
"RPS_All","upv_3","NV","2012"
"RPS_All","upv_3","NV","2014"
"RPS_All","upv_3","NV","2016"
"RPS_All","upv_3","NV","2018"
"RPS_All","upv_3","NV","2020"
"RPS_All","upv_3","NV","2022"
"RPS_All","upv_3","NV","2024"
"RPS_All","upv_3","NV","2026"
"RPS_All","upv_3","NV","2028"
"RPS_All","upv_3","NV","2030"
"RPS_All","upv_3","NV","2032"
"RPS_All","upv_3","NV","2034"
"RPS_All","upv_3","NV","2036"
"RPS_All","upv_3","NV","2038"
"RPS_All","upv_3","NV","2040"
"RPS_All","upv_3","NV","2042"
"RPS_All","upv_3","NV","2044"
"RPS_All","upv_3","NV","2046"
"RPS_All","upv_3","NV","2048"
"RPS_All","upv_3","NV","2050"
"RPS_All","upv_3","OR","2016"
"RPS_All","upv_3","OR","2018"
"RPS_All","upv_3","OR","2020"
"RPS_All","upv_3","OR","2022"
"RPS_All","upv_3","OR","2024"
"RPS_All","upv_3","OR","2026"
"RPS_All","upv_3","OR","2028"
"RPS_All","upv_3","OR","2030"
"RPS_All","upv_3","OR","2032"
"RPS_All","upv_3","OR","2034"
"RPS_All","upv_3","OR","2036"
"RPS_All","upv_3","OR","2038"
"RPS_All","upv_3","OR","2040"
"RPS_All","upv_3","OR","2042"
"RPS_All","upv_3","OR","2044"
"RPS_All","upv_3","OR","2046"
"RPS_All","upv_3","OR","2048"
"RPS_All","upv_3","OR","2050"
"RPS_All","upv_3","SD","2022"
"RPS_All","upv_3","SD","2024"
"RPS_All","upv_3","SD","2026"
"RPS_All","upv_3","SD","2028"
"RPS_All","upv_3","SD","2030"
"RPS_All","upv_3","SD","2032"
"RPS_All","upv_3","SD","2034"
"RPS_All","upv_3","SD","2036"
"RPS_All","upv_3","SD","2038"
"RPS_All","upv_3","SD","2040"
"RPS_All","upv_3","SD","2042"
"RPS_All","upv_3","SD","2044"
"RPS_All","upv_3","SD","2046"
"RPS_All","upv_3","SD","2048"
"RPS_All","upv_3","SD","2050"
"RPS_All","upv_3","UT","2016"
"RPS_All","upv_3","UT","2018"
"RPS_All","upv_3","UT","2020"
"RPS_All","upv_3","UT","2022"
"RPS_All","upv_3","UT","2024"
"RPS_All","upv_3","UT","2026"
"RPS_All","upv_3","UT","2028"
"RPS_All","upv_3","UT","2030"
"RPS_All","upv_3","UT","2032"
"RPS_All","upv_3","UT","2034"
"RPS_All","upv_3","UT","2036"
"RPS_All","upv_3","UT","2038"
"RPS_All","upv_3","UT","2040"
"RPS_All","upv_3","UT","2042"
"RPS_All","upv_3","UT","2044"
"RPS_All","upv_3","UT","2046"
"RPS_All","upv_3","UT","2048"
"RPS_All","upv_3","UT","2050"
"RPS_All","upv_3","WA","2018"
"RPS_All","upv_3","WA","2020"
"RPS_All","upv_3","WA","2022"
"RPS_All","upv_3","WA","2024"
"RPS_All","upv_3","WA","2026"
"RPS_All","upv_3","WA","2028"
"RPS_All","upv_3","WA","2030"
"RPS_All","upv_3","WA","2032"
"RPS_All","upv_3","WA","2034"
"RPS_All","upv_3","WA","2036"
"RPS_All","upv_3","WA","2038"
"RPS_All","upv_3","WA","2040"
"RPS_All","upv_3","WA","2042"
"RPS_All","upv_3","WA","2044"
"RPS_All","upv_3","WA","2046"
"RPS_All","upv_3","WA","2048"
"RPS_All","upv_3","WA","2050"
"RPS_All","upv_3","WY","2018"
"RPS_All","upv_3","WY","2020"
"RPS_All","upv_3","WY","2022"
"RPS_All","upv_3","WY","2024"
"RPS_All","upv_3","WY","2026"
"RPS_All","upv_3","WY","2028"
"RPS_All","upv_3","WY","2030"
"RPS_All","upv_3","WY","2032"
"RPS_All","upv_3","WY","2034"
"RPS_All","upv_3","WY","2036"
"RPS_All","upv_3","WY","2038"
"RPS_All","upv_3","WY","2040"
"RPS_All","upv_3","WY","2042"
"RPS_All","upv_3","WY","2044"
"RPS_All","upv_3","WY","2046"
"RPS_All","upv_3","WY","2048"
"RPS_All","upv_3","WY","2050"
"RPS_All","upv_3","corporate","2010"
"RPS_All","upv_3","corporate","2012"
"RPS_All","upv_3","corporate","2014"
"RPS_All","upv_3","corporate","2016"
"RPS_All","upv_3","corporate","2018"
"RPS_All","upv_3","corporate","2020"
"RPS_All","upv_3","corporate","2022"
"RPS_All","upv_3","corporate","2024"
"RPS_All","upv_3","corporate","2026"
"RPS_All","upv_3","corporate","2028"
"RPS_All","upv_3","corporate","2030"
"RPS_All","upv_3","corporate","2032"
"RPS_All","upv_3","corporate","2034"
"RPS_All","upv_3","corporate","2036"
"RPS_All","upv_3","corporate","2038"
"RPS_All","upv_3","corporate","2040"
"RPS_All","upv_3","corporate","2042"
"RPS_All","upv_3","corporate","2044"
"RPS_All","upv_3","corporate","2046"
"RPS_All","upv_3","corporate","2048"
"RPS_All","upv_3","corporate","2050"
"RPS_All","upv_4","CA","2010"
"RPS_All","upv_4","CA","2012"
"RPS_All","upv_4","CA","2014"
"RPS_All","upv_4","CA","2016"
"RPS_All","upv_4","CA","2018"
"RPS_All","upv_4","CA","2020"
"RPS_All","upv_4","CA","2022"
"RPS_All","upv_4","CA","2024"
"RPS_All","upv_4","CA","2026"
"RPS_All","upv_4","CA","2028"
"RPS_All","upv_4","CA","2030"
"RPS_All","upv_4","CA","2032"
"RPS_All","upv_4","CA","2034"
"RPS_All","upv_4","CA","2036"
