"Dim1","Dim2","Dim3","Val"
"battery_4","p4","2044",1.355
"battery_4","p4","2046",1.355
"battery_4","p4","2048",1.355
"battery_4","p4","2050",1.355
"battery_4","p5","2020",1.33
"battery_4","p5","2022",1.501
"battery_4","p5","2024",1.447
"battery_4","p5","2026",1.392
"battery_4","p5","2028",1.364
"battery_4","p5","2030",1.363
"battery_4","p5","2032",1.363
"battery_4","p5","2034",1.363
"battery_4","p5","2036",1.363
"battery_4","p5","2038",1.363
"battery_4","p5","2040",1.363
"battery_4","p5","2042",1.363
"battery_4","p5","2044",1.363
"battery_4","p5","2046",1.363
"battery_4","p5","2048",1.363
"battery_4","p5","2050",1.363
"battery_4","p6","2020",1.35
"battery_4","p6","2022",1.523
"battery_4","p6","2024",1.468
"battery_4","p6","2026",1.412
"battery_4","p6","2028",1.384
"battery_4","p6","2030",1.383
"battery_4","p6","2032",1.383
"battery_4","p6","2034",1.383
"battery_4","p6","2036",1.383
"battery_4","p6","2038",1.383
"battery_4","p6","2040",1.383
"battery_4","p6","2042",1.383
"battery_4","p6","2044",1.383
"battery_4","p6","2046",1.383
"battery_4","p6","2048",1.383
"battery_4","p6","2050",1.383
"battery_4","p7","2022",1.499
"battery_4","p7","2024",1.444
"battery_4","p7","2026",1.389
"battery_4","p7","2028",1.361
"battery_4","p7","2030",1.36
"battery_4","p7","2032",1.36
"battery_4","p7","2034",1.36
"battery_4","p7","2036",1.36
"battery_4","p7","2038",1.36
"battery_4","p7","2040",1.36
"battery_4","p7","2042",1.36
"battery_4","p7","2044",1.36
"battery_4","p7","2046",1.36
"battery_4","p7","2048",1.36
"battery_4","p7","2050",1.36
"battery_4","p8","2022",1.534
"battery_4","p8","2024",1.478
"battery_4","p8","2026",1.422
"battery_4","p8","2028",1.393
"battery_4","p8","2030",1.392
"battery_4","p8","2032",1.392
"battery_4","p8","2034",1.392
"battery_4","p8","2036",1.392
"battery_4","p8","2038",1.392
"battery_4","p8","2040",1.392
"battery_4","p8","2042",1.392
"battery_4","p8","2044",1.392
"battery_4","p8","2046",1.392
"battery_4","p8","2048",1.392
"battery_4","p8","2050",1.392
"battery_4","p9","2014",1.457
"battery_4","p9","2020",1.38
"battery_4","p9","2022",1.558
"battery_4","p9","2024",1.501
"battery_4","p9","2026",1.444
"battery_4","p9","2028",1.415
"battery_4","p9","2030",1.414
"battery_4","p9","2032",1.414
"battery_4","p9","2034",1.414
"battery_4","p9","2036",1.414
"battery_4","p9","2038",1.414
"battery_4","p9","2040",1.414
"battery_4","p9","2042",1.414
"battery_4","p9","2044",1.414
"battery_4","p9","2046",1.414
"battery_4","p9","2048",1.414
"battery_4","p9","2050",1.414
"battery_4","p10","2012",1.459
"battery_4","p10","2016",1.436
"battery_4","p10","2018",1.401
"battery_4","p10","2020",1.368
"battery_4","p10","2022",1.544
"battery_4","p10","2024",1.488
"battery_4","p10","2026",1.431
"battery_4","p10","2028",1.402
"battery_4","p10","2030",1.402
"battery_4","p10","2032",1.402
"battery_4","p10","2034",1.402
"battery_4","p10","2036",1.402
"battery_4","p10","2038",1.402
"battery_4","p10","2040",1.402
"battery_4","p10","2042",1.402
"battery_4","p10","2044",1.402
"battery_4","p10","2046",1.402
"battery_4","p10","2048",1.402
"battery_4","p10","2050",1.402
"battery_4","p11","2012",1.473
"battery_4","p11","2014",1.458
"battery_4","p11","2016",1.449
"battery_4","p11","2018",1.414
"battery_4","p11","2020",1.381
"battery_4","p11","2022",1.559
"battery_4","p11","2024",1.502
"battery_4","p11","2026",1.445
"battery_4","p11","2028",1.416
"battery_4","p11","2030",1.415
"battery_4","p11","2032",1.415
"battery_4","p11","2034",1.415
"battery_4","p11","2036",1.415
"battery_4","p11","2038",1.415
"battery_4","p11","2040",1.415
"battery_4","p11","2042",1.415
"battery_4","p11","2044",1.415
"battery_4","p11","2046",1.415
"battery_4","p11","2048",1.415
"battery_4","p11","2050",1.415
"battery_4","p12","2022",1.517
"battery_4","p12","2024",1.462
"battery_4","p12","2026",1.406
"battery_4","p12","2028",1.378
"battery_4","p12","2030",1.377
"battery_4","p12","2032",1.377
"battery_4","p12","2034",1.377
"battery_4","p12","2036",1.377
"battery_4","p12","2038",1.377
"battery_4","p12","2040",1.377
"battery_4","p12","2042",1.377
"battery_4","p12","2044",1.377
"battery_4","p12","2046",1.377
"battery_4","p12","2048",1.377
"battery_4","p12","2050",1.377
"battery_4","p13","2022",1.51
"battery_4","p13","2024",1.455
"battery_4","p13","2026",1.4
"battery_4","p13","2028",1.372
"battery_4","p13","2030",1.371
"battery_4","p13","2032",1.371
"battery_4","p13","2034",1.371
"battery_4","p13","2036",1.371
"battery_4","p13","2038",1.371
"battery_4","p13","2040",1.371
"battery_4","p13","2042",1.371
"battery_4","p13","2044",1.371
"battery_4","p13","2046",1.371
"battery_4","p13","2048",1.371
"battery_4","p13","2050",1.371
"battery_4","p14","2022",1.478
"battery_4","p14","2024",1.424
"battery_4","p14","2026",1.37
"battery_4","p14","2028",1.343
"battery_4","p14","2030",1.342
"battery_4","p14","2032",1.342
"battery_4","p14","2034",1.342
"battery_4","p14","2036",1.342
"battery_4","p14","2038",1.342
"battery_4","p14","2040",1.342
"battery_4","p14","2042",1.342
"battery_4","p14","2044",1.342
"battery_4","p14","2046",1.342
"battery_4","p14","2048",1.342
"battery_4","p14","2050",1.342
"battery_4","p15","2022",1.476
"battery_4","p15","2024",1.423
"battery_4","p15","2026",1.369
"battery_4","p15","2028",1.341
"battery_4","p15","2030",1.34
"battery_4","p15","2032",1.34
"battery_4","p15","2034",1.34
"battery_4","p15","2036",1.34
"battery_4","p15","2038",1.34
"battery_4","p15","2040",1.34
"battery_4","p15","2042",1.34
"battery_4","p15","2044",1.34
"battery_4","p15","2046",1.34
"battery_4","p15","2048",1.34
"battery_4","p15","2050",1.34
"battery_4","p16","2022",1.474
"battery_4","p16","2024",1.42
"battery_4","p16","2026",1.366
"battery_4","p16","2028",1.338
"battery_4","p16","2030",1.338
"battery_4","p16","2032",1.338
"battery_4","p16","2034",1.338
"battery_4","p16","2036",1.338
"battery_4","p16","2038",1.338
"battery_4","p16","2040",1.338
"battery_4","p16","2042",1.338
"battery_4","p16","2044",1.338
"battery_4","p16","2046",1.338
"battery_4","p16","2048",1.338
"battery_4","p16","2050",1.338
"battery_4","p17","2022",1.483
"battery_4","p17","2024",1.429
"battery_4","p17","2026",1.375
"battery_4","p17","2028",1.347
"battery_4","p17","2030",1.346
"battery_4","p17","2032",1.346
"battery_4","p17","2034",1.346
"battery_4","p17","2036",1.346
"battery_4","p17","2038",1.346
"battery_4","p17","2040",1.346
"battery_4","p17","2042",1.346
"battery_4","p17","2044",1.346
"battery_4","p17","2046",1.346
"battery_4","p17","2048",1.346
"battery_4","p17","2050",1.346
"battery_4","p18","2022",1.484
"battery_4","p18","2024",1.43
"battery_4","p18","2026",1.376
"battery_4","p18","2028",1.348
"battery_4","p18","2030",1.348
"battery_4","p18","2032",1.348
"battery_4","p18","2034",1.348
"battery_4","p18","2036",1.348
"battery_4","p18","2038",1.348
"battery_4","p18","2040",1.348
"battery_4","p18","2042",1.348
"battery_4","p18","2044",1.348
"battery_4","p18","2046",1.348
"battery_4","p18","2048",1.348
"battery_4","p18","2050",1.348
"battery_4","p19","2022",1.473
"battery_4","p19","2024",1.42
"battery_4","p19","2026",1.366
"battery_4","p19","2028",1.338
"battery_4","p19","2030",1.337
"battery_4","p19","2032",1.337
"battery_4","p19","2034",1.337
"battery_4","p19","2036",1.337
"battery_4","p19","2038",1.337
"battery_4","p19","2040",1.337
"battery_4","p19","2042",1.337
"battery_4","p19","2044",1.337
"battery_4","p19","2046",1.337
"battery_4","p19","2048",1.337
"battery_4","p19","2050",1.337
"battery_4","p20","2022",1.475
"battery_4","p20","2024",1.422
"battery_4","p20","2026",1.368
"battery_4","p20","2028",1.34
"battery_4","p20","2030",1.339
"battery_4","p20","2032",1.339
"battery_4","p20","2034",1.339
"battery_4","p20","2036",1.339
"battery_4","p20","2038",1.339
"battery_4","p20","2040",1.339
"battery_4","p20","2042",1.339
"battery_4","p20","2044",1.339
"battery_4","p20","2046",1.339
"battery_4","p20","2048",1.339
"battery_4","p20","2050",1.339
"battery_4","p21","2022",1.464
"battery_4","p21","2024",1.411
"battery_4","p21","2026",1.357
"battery_4","p21","2028",1.33
"battery_4","p21","2030",1.329
"battery_4","p21","2032",1.329
"battery_4","p21","2034",1.329
"battery_4","p21","2036",1.329
"battery_4","p21","2038",1.329
"battery_4","p21","2040",1.329
"battery_4","p21","2042",1.329
"battery_4","p21","2044",1.329
"battery_4","p21","2046",1.329
"battery_4","p21","2048",1.329
