reeds_ba,state_abbr,year,pollutant,tonnes,model,cr,md,damage_$,mortality
p25,UT,2018,SO2,30149.08,InMAP,ACS,6736.39,203095991.24,29.2952
p25,UT,2018,SO2,30149.08,InMAP,H6C,17306.78,521783460.23,75.2636
p25,UT,2020,SO2,12819.32,AP2,ACS,6370.84,81669848.72,11.7803
p25,UT,2020,SO2,12819.32,AP2,H6C,16367.56,209821008.61,30.2652
p25,UT,2020,SO2,12819.32,EASIUR,ACS,7799.31,99981905.31,14.4217
p25,UT,2020,SO2,12819.32,EASIUR,H6C,20037.77,256870655.36,37.0518
p25,UT,2020,SO2,12819.32,InMAP,ACS,6736.39,86355950.32,12.4562
p25,UT,2020,SO2,12819.32,InMAP,H6C,17306.78,221861132.23,32.0019
p25,UT,2022,SO2,31294.41,AP2,ACS,6370.84,199371708.06,28.758
p25,UT,2022,SO2,31294.41,AP2,H6C,16367.56,512213179.42,73.8832
p25,UT,2022,SO2,31294.41,EASIUR,ACS,7799.31,244074937.69,35.2061
p25,UT,2022,SO2,31294.41,EASIUR,H6C,20037.77,627070358.46,90.4505
p25,UT,2022,SO2,31294.41,InMAP,ACS,6736.39,210811377.6,30.4081
p25,UT,2022,SO2,31294.41,InMAP,H6C,17306.78,541605422.08,78.1228
p25,UT,2024,SO2,11358.8,AP2,ACS,6370.84,72365098.68,10.4382
p25,UT,2024,SO2,11358.8,AP2,H6C,16367.56,185915833.47,26.8171
p25,UT,2024,SO2,11358.8,EASIUR,ACS,7799.31,88590839.31,12.7786
p25,UT,2024,SO2,11358.8,EASIUR,H6C,20037.77,227605053.95,32.8304
p25,UT,2024,SO2,11358.8,InMAP,ACS,6736.39,76517306.75,11.0371
p25,UT,2024,SO2,11358.8,InMAP,H6C,17306.78,196584210.45,28.3559
p25,UT,2026,SO2,11424.92,AP2,ACS,6370.84,72786314.64,10.4989
p25,UT,2026,SO2,11424.92,AP2,H6C,16367.56,186997994.86,26.9732
p25,UT,2026,SO2,11424.92,EASIUR,ACS,7799.31,89106500.53,12.853
p25,UT,2026,SO2,11424.92,EASIUR,H6C,20037.77,228929876.03,33.0215
p25,UT,2026,SO2,11424.92,InMAP,ACS,6736.39,76962691.49,11.1013
p25,UT,2026,SO2,11424.92,InMAP,H6C,17306.78,197728469.33,28.521
p25,UT,2028,SO2,12227.82,AP2,ACS,6370.84,77901509.41,11.2367
p25,UT,2028,SO2,12227.82,AP2,H6C,16367.56,200139629.66,28.8687
p25,UT,2028,SO2,12227.82,EASIUR,ACS,7799.31,95368626.97,13.7563
p25,UT,2028,SO2,12227.82,EASIUR,H6C,20037.77,245018352.42,35.3422
p25,UT,2028,SO2,12227.82,InMAP,ACS,6736.39,82371388.98,11.8815
p25,UT,2028,SO2,12227.82,InMAP,H6C,17306.78,211624208.34,30.5253
p25,UT,2030,SO2,12381.76,AP2,ACS,6370.84,78882221.88,11.3782
p25,UT,2030,SO2,12381.76,AP2,H6C,16367.56,202659214.11,29.2322
p25,UT,2030,SO2,12381.76,EASIUR,ACS,7799.31,96569235.32,13.9294
p25,UT,2030,SO2,12381.76,EASIUR,H6C,20037.77,248102921.09,35.7871
p25,UT,2030,SO2,12381.76,InMAP,ACS,6736.39,83408373.36,12.0311
p25,UT,2030,SO2,12381.76,InMAP,H6C,17306.78,214288373.68,30.9096
p25,UT,2032,SO2,13141.63,AP2,ACS,6370.84,83723233.31,12.0765
p25,UT,2032,SO2,13141.63,AP2,H6C,16367.56,215096434.41,31.0262
p25,UT,2032,SO2,13141.63,EASIUR,ACS,7799.31,102495700.88,14.7843
p25,UT,2032,SO2,13141.63,EASIUR,H6C,20037.77,263329027.15,37.9834
p25,UT,2032,SO2,13141.63,InMAP,ACS,6736.39,88527155.25,12.7694
p25,UT,2032,SO2,13141.63,InMAP,H6C,17306.78,227439276.9,32.8065
p25,UT,2034,SO2,13648.24,AP2,ACS,6370.84,86950768.52,12.542
p25,UT,2034,SO2,13648.24,AP2,H6C,16367.56,223388413.68,32.2222
p25,UT,2034,SO2,13648.24,EASIUR,ACS,7799.31,106446915.74,15.3542
p25,UT,2034,SO2,13648.24,EASIUR,H6C,20037.77,273480375.49,39.4476
p25,UT,2034,SO2,13648.24,InMAP,ACS,6736.39,91939881.91,13.2617
p25,UT,2034,SO2,13648.24,InMAP,H6C,17306.78,236207073.42,34.0712
p25,UT,2036,SO2,12937.82,AP2,ACS,6370.84,82424803.73,11.8892
p25,UT,2036,SO2,12937.82,AP2,H6C,16367.56,211760591.27,30.545
p25,UT,2036,SO2,12937.82,EASIUR,ACS,7799.31,100906136.74,14.555
p25,UT,2036,SO2,12937.82,EASIUR,H6C,20037.77,259245164.34,37.3943
p25,UT,2036,SO2,12937.82,InMAP,ACS,6736.39,87154223.59,12.5714
p25,UT,2036,SO2,12937.82,InMAP,H6C,17306.78,223912013.64,32.2977
p25,UT,2038,SO2,10378.76,AP2,ACS,6370.84,66121432.81,9.5376
p25,UT,2038,SO2,10378.76,AP2,H6C,16367.56,169875002.11,24.5033
p25,UT,2038,SO2,10378.76,EASIUR,ACS,7799.31,80947215.38,11.6761
p25,UT,2038,SO2,10378.76,EASIUR,H6C,20037.77,207967273.67,29.9978
p25,UT,2038,SO2,10378.76,InMAP,ACS,6736.39,69915388.07,10.0848
p25,UT,2038,SO2,10378.76,InMAP,H6C,17306.78,179622910.76,25.9094
p25,UT,2040,SO2,8728.39,AP2,ACS,6370.84,55607198.59,8.021
p25,UT,2040,SO2,8728.39,AP2,H6C,16367.56,142862496.71,20.6069
p25,UT,2040,SO2,8728.39,EASIUR,ACS,7799.31,68075474.01,9.8194
p25,UT,2040,SO2,8728.39,EASIUR,H6C,20037.77,174897563.4,25.2278
p25,UT,2040,SO2,8728.39,InMAP,ACS,6736.39,58797861.81,8.4812
p25,UT,2040,SO2,8728.39,InMAP,H6C,17306.78,151060351.31,21.7894
p25,UT,2042,SO2,8362.06,AP2,ACS,6370.84,53273317.8,7.6843
p25,UT,2042,SO2,8362.06,AP2,H6C,16367.56,136866437.85,19.742
p25,UT,2042,SO2,8362.06,EASIUR,ACS,7799.31,65218289.25,9.4073
p25,UT,2042,SO2,8362.06,EASIUR,H6C,20037.77,167556965.91,24.1689
p25,UT,2042,SO2,8362.06,InMAP,ACS,6736.39,56330066.21,8.1252
p25,UT,2042,SO2,8362.06,InMAP,H6C,17306.78,144720221.62,20.8749
p25,UT,2044,SO2,6723.27,AP2,ACS,6370.84,42832887.02,6.1783
p25,UT,2044,SO2,6723.27,AP2,H6C,16367.56,110043543.58,15.873
p25,UT,2044,SO2,6723.27,EASIUR,ACS,7799.31,52436899.56,7.5637
p25,UT,2044,SO2,6723.27,EASIUR,H6C,20037.77,134719384.6,19.4323
p25,UT,2044,SO2,6723.27,InMAP,ACS,6736.39,45290578.12,6.5328
p25,UT,2044,SO2,6723.27,InMAP,H6C,17306.78,116358153.72,16.7839
p25,UT,2046,SO2,7810.4,AP2,ACS,6370.84,49758818.87,7.1774
p25,UT,2046,SO2,7810.4,AP2,H6C,16367.56,127837209.54,18.4396
p25,UT,2046,SO2,7810.4,EASIUR,ACS,7799.31,60915767.51,8.7867
p25,UT,2046,SO2,7810.4,EASIUR,H6C,20037.77,156503049.96,22.5745
p25,UT,2046,SO2,7810.4,InMAP,ACS,6736.39,52613910.25,7.5892
p25,UT,2046,SO2,7810.4,InMAP,H6C,17306.78,135172870.62,19.4977
p25,UT,2048,SO2,8385.92,AP2,ACS,6370.84,53425342.24,7.7062
p25,UT,2048,SO2,8385.92,AP2,H6C,16367.56,137257009.41,19.7984
p25,UT,2048,SO2,8385.92,EASIUR,ACS,7799.31,65404400.68,9.4341
p25,UT,2048,SO2,8385.92,EASIUR,H6C,20037.77,168035118.09,24.2379
p25,UT,2048,SO2,8385.92,InMAP,ACS,6736.39,56490813.59,8.1484
p25,UT,2048,SO2,8385.92,InMAP,H6C,17306.78,145133205.28,20.9345
p25,UT,2050,SO2,6302.16,AP2,ACS,6370.84,40150032.28,5.7914
p25,UT,2050,SO2,6302.16,AP2,H6C,16367.56,103150922.9,14.8788
p25,UT,2050,SO2,6302.16,EASIUR,ACS,7799.31,49152493.71,7.0899
p25,UT,2050,SO2,6302.16,EASIUR,H6C,20037.77,126281182.91,18.2152
p25,UT,2050,SO2,6302.16,InMAP,ACS,6736.39,42453784.93,6.1237
p25,UT,2050,SO2,6302.16,InMAP,H6C,17306.78,109070014.95,15.7326
p26,UT,2010,SO2,3444.81,AP2,ACS,6075.42,20928632.0,3.0188
p26,UT,2010,SO2,3444.81,AP2,H6C,15608.52,53768324.51,7.7557
p26,UT,2010,SO2,3444.81,EASIUR,ACS,8362.05,28805623.47,4.155
p26,UT,2010,SO2,3444.81,EASIUR,H6C,21483.62,74006885.04,10.675
p26,UT,2010,SO2,3444.81,InMAP,ACS,7354.27,25334039.16,3.6543
p26,UT,2010,SO2,3444.81,InMAP,H6C,18894.32,65087252.53,9.3884
p26,UT,2012,SO2,3247.6,AP2,ACS,6075.42,19730524.31,2.846
p26,UT,2012,SO2,3247.6,AP2,H6C,15608.52,50690233.07,7.3117
p26,UT,2012,SO2,3247.6,EASIUR,ACS,8362.05,27156579.28,3.9171
p26,UT,2012,SO2,3247.6,EASIUR,H6C,21483.62,69770190.65,10.0639
p26,UT,2012,SO2,3247.6,InMAP,ACS,7354.27,23883733.8,3.4451
p26,UT,2012,SO2,3247.6,InMAP,H6C,18894.32,61361183.02,8.8509
p26,UT,2014,SO2,3444.04,AP2,ACS,6075.42,20924002.29,3.0181
p26,UT,2014,SO2,3444.04,AP2,H6C,15608.52,53756430.21,7.754
p26,UT,2014,SO2,3444.04,EASIUR,ACS,8362.05,28799251.26,4.1541
p26,UT,2014,SO2,3444.04,EASIUR,H6C,21483.62,73990513.69,10.6726
p26,UT,2014,SO2,3444.04,InMAP,ACS,7354.27,25328434.92,3.6534
p26,UT,2014,SO2,3444.04,InMAP,H6C,18894.32,65072854.33,9.3863
p26,UT,2016,SO2,1964.77,AP2,ACS,6075.42,11936771.45,1.7218
p26,UT,2016,SO2,1964.77,AP2,H6C,15608.52,30667088.08,4.4235
p26,UT,2016,SO2,1964.77,EASIUR,ACS,8362.05,16429461.03,2.3698
p26,UT,2016,SO2,1964.77,EASIUR,H6C,21483.62,42210273.12,6.0885
p26,UT,2016,SO2,1964.77,InMAP,ACS,7354.27,14449421.99,2.0842
p26,UT,2016,SO2,1964.77,InMAP,H6C,18894.32,37122906.93,5.3547
p26,UT,2018,SO2,3445.77,AP2,ACS,6075.42,20934482.35,3.0197
p26,UT,2018,SO2,3445.77,AP2,H6C,15608.52,53783354.81,7.7579
p26,UT,2018,SO2,3445.77,EASIUR,ACS,8362.05,28813675.74,4.1562
p26,UT,2018,SO2,3445.77,EASIUR,H6C,21483.62,74027572.8,10.678
p26,UT,2018,SO2,3445.77,InMAP,ACS,7354.27,25341120.99,3.6553
p26,UT,2018,SO2,3445.77,InMAP,H6C,18894.32,65105446.91,9.391
p26,UT,2020,SO2,1663.18,AP2,ACS,6075.42,10104508.44,1.4575
p26,UT,2020,SO2,1663.18,AP2,H6C,15608.52,25959770.75,3.7445
p26,UT,2020,SO2,1663.18,EASIUR,ACS,8362.05,13907581.99,2.0061
p26,UT,2020,SO2,1663.18,EASIUR,H6C,21483.62,35731107.26,5.154
p26,UT,2020,SO2,1663.18,InMAP,ACS,7354.27,12231473.73,1.7643
p26,UT,2020,SO2,1663.18,InMAP,H6C,18894.32,31424638.4,4.5328
p26,UT,2022,SO2,3444.45,AP2,ACS,6075.42,20926472.96,3.0185
p26,UT,2022,SO2,3444.45,AP2,H6C,15608.52,53762777.67,7.7549
p26,UT,2022,SO2,3444.45,EASIUR,ACS,8362.05,28802651.83,4.1546
p26,UT,2022,SO2,3444.45,EASIUR,H6C,21483.62,73999250.36,10.6739
p26,UT,2022,SO2,3444.45,InMAP,ACS,7354.27,25331425.66,3.6539
p26,UT,2022,SO2,3444.45,InMAP,H6C,18894.32,65080538.02,9.3874
p26,UT,2024,SO2,2236.54,AP2,ACS,6075.42,13587920.38,1.96
p26,UT,2024,SO2,2236.54,AP2,H6C,15608.52,34909100.25,5.0354
p26,UT,2024,SO2,2236.54,EASIUR,ACS,8362.05,18702059.38,2.6976
p26,UT,2024,SO2,2236.54,EASIUR,H6C,21483.62,48048991.54,6.9307
p26,UT,2024,SO2,2236.54,InMAP,ACS,7354.27,16448132.26,2.3725
p26,UT,2024,SO2,2236.54,InMAP,H6C,18894.32,42257917.55,6.0954
p26,UT,2026,SO2,2348.99,AP2,ACS,6075.42,14271065.2,2.0585
p26,UT,2026,SO2,2348.99,AP2,H6C,15608.52,36664186.41,5.2886
p26,UT,2026,SO2,2348.99,EASIUR,ACS,8362.05,19642322.1,2.8333
p26,UT,2026,SO2,2348.99,EASIUR,H6C,21483.62,50464697.45,7.2792
p26,UT,2026,SO2,2348.99,InMAP,ACS,7354.27,17275076.78,2.4918
p26,UT,2026,SO2,2348.99,InMAP,H6C,18894.32,44382472.05,6.4019
p26,UT,2028,SO2,2348.7,AP2,ACS,6075.42,14269314.95,2.0582
p26,UT,2028,SO2,2348.7,AP2,H6C,15608.52,36659689.78,5.2879
p26,UT,2028,SO2,2348.7,EASIUR,ACS,8362.05,19639913.09,2.8329
p26,UT,2028,SO2,2348.7,EASIUR,H6C,21483.62,50458508.28,7.2783
p26,UT,2028,SO2,2348.7,InMAP,ACS,7354.27,17272958.1,2.4915
p26,UT,2028,SO2,2348.7,InMAP,H6C,18894.32,44377028.83,6.4011
p26,UT,2030,SO2,2347.93,AP2,ACS,6075.42,14264631.08,2.0576
p26,UT,2030,SO2,2347.93,AP2,H6C,15608.52,36647656.32,5.2862
p26,UT,2030,SO2,2347.93,EASIUR,ACS,8362.05,19633466.33,2.832
p26,UT,2030,SO2,2347.93,EASIUR,H6C,21483.62,50441945.39,7.2759
p26,UT,2030,SO2,2347.93,InMAP,ACS,7354.27,17267288.29,2.4907
p26,UT,2030,SO2,2347.93,InMAP,H6C,18894.32,44362462.16,6.399
p26,UT,2032,SO2,2430.11,AP2,ACS,6075.42,14763957.24,2.1296
p26,UT,2032,SO2,2430.11,AP2,H6C,15608.52,37930488.92,5.4712
p26,UT,2032,SO2,2430.11,EASIUR,ACS,8362.05,20320725.85,2.9311
p26,UT,2032,SO2,2430.11,EASIUR,H6C,21483.62,52207640.07,7.5306
p26,UT,2032,SO2,2430.11,InMAP,ACS,7354.27,17871720.95,2.5779
p26,UT,2032,SO2,2430.11,InMAP,H6C,18894.32,45915347.63,6.623
p26,UT,2036,SO2,0.0,AP2,ACS,6075.42,0.0,0.0
p26,UT,2036,SO2,0.0,AP2,H6C,15608.52,0.0,0.0
p26,UT,2036,SO2,0.0,EASIUR,ACS,8362.05,0.0,0.0
p26,UT,2036,SO2,0.0,EASIUR,H6C,21483.62,0.0,0.0
p26,UT,2036,SO2,0.0,InMAP,ACS,7354.27,0.0,0.0
p26,UT,2036,SO2,0.0,InMAP,H6C,18894.32,0.0,0.0
p26,UT,2050,SO2,0.0,AP2,ACS,6075.42,0.0,0.0
p26,UT,2050,SO2,0.0,AP2,H6C,15608.52,0.0,0.0
p26,UT,2050,SO2,0.0,EASIUR,ACS,8362.05,0.0,0.0
p26,UT,2050,SO2,0.0,EASIUR,H6C,21483.62,0.0,0.0
p26,UT,2050,SO2,0.0,InMAP,ACS,7354.27,0.0,0.0
p26,UT,2050,SO2,0.0,InMAP,H6C,18894.32,0.0,0.0
p27,AZ,2010,SO2,88.34,AP2,ACS,4948.03,437095.15,0.063
p27,AZ,2010,SO2,88.34,AP2,H6C,12711.9,1122933.38,0.162
p27,AZ,2010,SO2,88.34,EASIUR,ACS,6943.92,613405.66,0.0885
p27,AZ,2010,SO2,88.34,EASIUR,H6C,17839.98,1575932.6,0.2273
p27,AZ,2010,SO2,88.34,InMAP,ACS,6267.39,553643.12,0.0799
p27,AZ,2010,SO2,88.34,InMAP,H6C,16101.76,1422383.16,0.2052
p27,AZ,2012,SO2,60.46,AP2,ACS,4948.03,299147.09,0.0431
p27,AZ,2012,SO2,60.46,AP2,H6C,12711.9,768533.48,0.1109
p27,AZ,2012,SO2,60.46,EASIUR,ACS,6943.92,419813.67,0.0606
p27,AZ,2012,SO2,60.46,EASIUR,H6C,17839.98,1078565.29,0.1556
p27,AZ,2012,SO2,60.46,InMAP,ACS,6267.39,378912.31,0.0547
p27,AZ,2012,SO2,60.46,InMAP,H6C,16101.76,973476.34,0.1404
p27,AZ,2014,SO2,63.45,AP2,ACS,4948.03,313953.49,0.0453
p27,AZ,2014,SO2,63.45,AP2,H6C,12711.9,806572.34,0.1163
p27,AZ,2014,SO2,63.45,EASIUR,ACS,6943.92,440592.51,0.0636
p27,AZ,2014,SO2,63.45,EASIUR,H6C,17839.98,1131949.28,0.1633
p27,AZ,2014,SO2,63.45,InMAP,ACS,6267.39,397666.71,0.0574
p27,AZ,2014,SO2,63.45,InMAP,H6C,16101.76,1021658.92,0.1474
p27,AZ,2016,SO2,55.5,AP2,ACS,4948.03,274616.49,0.0396
p27,AZ,2016,SO2,55.5,AP2,H6C,12711.9,705512.36,0.1018
p27,AZ,2016,SO2,55.5,EASIUR,ACS,6943.92,385388.2,0.0556
p27,AZ,2016,SO2,55.5,EASIUR,H6C,17839.98,990121.0,0.1428
p27,AZ,2016,SO2,55.5,InMAP,ACS,6267.39,347840.82,0.0502
p27,AZ,2016,SO2,55.5,InMAP,H6C,16101.76,893649.54,0.1289
p27,AZ,2018,SO2,55.5,AP2,ACS,4948.03,274616.49,0.0396
p27,AZ,2018,SO2,55.5,AP2,H6C,12711.9,705512.36,0.1018
p27,AZ,2018,SO2,55.5,EASIUR,ACS,6943.92,385388.2,0.0556
p27,AZ,2018,SO2,55.5,EASIUR,H6C,17839.98,990121.0,0.1428
p27,AZ,2018,SO2,55.5,InMAP,ACS,6267.39,347840.82,0.0502
p27,AZ,2018,SO2,55.5,InMAP,H6C,16101.76,893649.54,0.1289
p27,AZ,2020,SO2,63.09,AP2,ACS,4948.03,312155.69,0.045
p27,AZ,2020,SO2,63.09,AP2,H6C,12711.9,801953.63,0.1157
p27,AZ,2020,SO2,63.09,EASIUR,ACS,6943.92,438069.53,0.0632
p27,AZ,2020,SO2,63.09,EASIUR,H6C,17839.98,1125467.36,0.1623
p27,AZ,2020,SO2,63.09,InMAP,ACS,6267.39,395389.54,0.057
p27,AZ,2020,SO2,63.09,InMAP,H6C,16101.76,1015808.56,0.1465
p27,AZ,2022,SO2,44.9,AP2,ACS,4948.03,222151.82,0.032
p27,AZ,2022,SO2,44.9,AP2,H6C,12711.9,570726.29,0.0823
p27,AZ,2022,SO2,44.9,EASIUR,ACS,6943.92,311760.91,0.045
p27,AZ,2022,SO2,44.9,EASIUR,H6C,17839.98,800961.29,0.1155
p27,AZ,2022,SO2,44.9,InMAP,ACS,6267.39,281386.85,0.0406
p27,AZ,2022,SO2,44.9,InMAP,H6C,16101.76,722920.41,0.1043
p27,AZ,2024,SO2,35.2,AP2,ACS,4948.03,174154.26,0.0251
p27,AZ,2024,SO2,35.2,AP2,H6C,12711.9,447416.63,0.0645
p27,AZ,2024,SO2,35.2,EASIUR,ACS,6943.92,244402.64,0.0353
p27,AZ,2024,SO2,35.2,EASIUR,H6C,17839.98,627907.63,0.0906
p27,AZ,2024,SO2,35.2,InMAP,ACS,6267.39,220591.12,0.0318
p27,AZ,2024,SO2,35.2,InMAP,H6C,16101.76,566728.07,0.0817
p27,AZ,2026,SO2,33.29,AP2,ACS,4948.03,164703.31,0.0238
p27,AZ,2026,SO2,33.29,AP2,H6C,12711.9,423136.35,0.061
p27,AZ,2026,SO2,33.29,EASIUR,ACS,6943.92,231139.47,0.0333
p27,AZ,2026,SO2,33.29,EASIUR,H6C,17839.98,593832.52,0.0857
p27,AZ,2026,SO2,33.29,InMAP,ACS,6267.39,208620.15,0.0301
p27,AZ,2026,SO2,33.29,InMAP,H6C,16101.76,535973.04,0.0773
p27,AZ,2028,SO2,16.78,AP2,ACS,4948.03,83021.59,0.012
p27,AZ,2028,SO2,16.78,AP2,H6C,12711.9,213289.29,0.0308
p27,AZ,2028,SO2,16.78,EASIUR,ACS,6943.92,116509.9,0.0168
p27,AZ,2028,SO2,16.78,EASIUR,H6C,17839.98,299331.68,0.0432
p27,AZ,2028,SO2,16.78,InMAP,ACS,6267.39,105158.64,0.0152
p27,AZ,2028,SO2,16.78,InMAP,H6C,16101.76,270166.59,0.039
p27,AZ,2030,SO2,0.0,AP2,ACS,4948.03,0.0,0.0
p27,AZ,2030,SO2,0.0,AP2,H6C,12711.9,0.0,0.0
p27,AZ,2030,SO2,0.0,EASIUR,ACS,6943.92,0.0,0.0
p27,AZ,2030,SO2,0.0,EASIUR,H6C,17839.98,0.0,0.0
p27,AZ,2030,SO2,0.0,InMAP,ACS,6267.39,0.0,0.0
p27,AZ,2030,SO2,0.0,InMAP,H6C,16101.76,0.0,0.0
p27,AZ,2032,SO2,1.9,AP2,ACS,4948.03,9421.04,0.0014
p27,AZ,2032,SO2,1.9,AP2,H6C,12711.9,24203.44,0.0035
p27,AZ,2032,SO2,1.9,EASIUR,ACS,6943.92,13221.2,0.0019
p27,AZ,2032,SO2,1.9,EASIUR,H6C,17839.98,33967.27,0.0049
p27,AZ,2032,SO2,1.9,InMAP,ACS,6267.39,11933.09,0.0017
p27,AZ,2032,SO2,1.9,InMAP,H6C,16101.76,30657.71,0.0044
p27,AZ,2034,SO2,2.7,AP2,ACS,4948.03,13361.17,0.0019
p27,AZ,2034,SO2,2.7,AP2,H6C,12711.9,34325.95,0.005
p27,AZ,2034,SO2,2.7,EASIUR,ACS,6943.92,18750.65,0.0027
p27,AZ,2034,SO2,2.7,EASIUR,H6C,17839.98,48173.29,0.0069
p27,AZ,2034,SO2,2.7,InMAP,ACS,6267.39,16923.83,0.0024
p27,AZ,2034,SO2,2.7,InMAP,H6C,16101.76,43479.57,0.0063
p27,AZ,2036,SO2,9.94,AP2,ACS,4948.03,49187.2,0.0071
p27,AZ,2036,SO2,9.94,AP2,H6C,12711.9,126365.97,0.0182
p27,AZ,2036,SO2,9.94,EASIUR,ACS,6943.92,69027.78,0.01
p27,AZ,2036,SO2,9.94,EASIUR,H6C,17839.98,177342.89,0.0256
p27,AZ,2036,SO2,9.94,InMAP,ACS,6267.39,62302.58,0.009
p27,AZ,2036,SO2,9.94,InMAP,H6C,16101.76,160063.66,0.0231
p27,AZ,2038,SO2,9.65,AP2,ACS,4948.03,47737.09,0.0069
p27,AZ,2038,SO2,9.65,AP2,H6C,12711.9,122640.52,0.0177
p27,AZ,2038,SO2,9.65,EASIUR,ACS,6943.92,66992.75,0.0097
p27,AZ,2038,SO2,9.65,EASIUR,H6C,17839.98,172114.57,0.0248
p27,AZ,2038,SO2,9.65,InMAP,ACS,6267.39,60465.82,0.0087
p27,AZ,2038,SO2,9.65,InMAP,H6C,16101.76,155344.76,0.0224
p27,AZ,2040,SO2,11.87,AP2,ACS,4948.03,58737.65,0.0085
p27,AZ,2040,SO2,11.87,AP2,H6C,12711.9,150901.86,0.0218
p27,AZ,2040,SO2,11.87,EASIUR,ACS,6943.92,82430.58,0.0119
p27,AZ,2040,SO2,11.87,EASIUR,H6C,17839.98,211776.73,0.0305
p27,AZ,2040,SO2,11.87,InMAP,ACS,6267.39,74399.58,0.0107
p27,AZ,2040,SO2,11.87,InMAP,H6C,16101.76,191142.47,0.0276
p27,AZ,2042,SO2,12.15,AP2,ACS,4948.03,60103.23,0.0087
p27,AZ,2042,SO2,12.15,AP2,H6C,12711.9,154410.13,0.0223
p27,AZ,2042,SO2,12.15,EASIUR,ACS,6943.92,84346.99,0.0122
p27,AZ,2042,SO2,12.15,EASIUR,H6C,17839.98,216700.27,0.0313
p27,AZ,2042,SO2,12.15,InMAP,ACS,6267.39,76129.28,0.011
p27,AZ,2042,SO2,12.15,InMAP,H6C,16101.76,195586.29,0.0282
p27,AZ,2044,SO2,24.81,AP2,ACS,4948.03,122769.73,0.0177
p27,AZ,2044,SO2,24.81,AP2,H6C,12711.9,315405.53,0.0455
p27,AZ,2044,SO2,24.81,EASIUR,ACS,6943.92,172291.2,0.0249
p27,AZ,2044,SO2,24.81,EASIUR,H6C,17839.98,442642.34,0.0638
p27,AZ,2044,SO2,24.81,InMAP,ACS,6267.39,155505.31,0.0224
p27,AZ,2044,SO2,24.81,InMAP,H6C,16101.76,399513.92,0.0576
p27,AZ,2046,SO2,24.9,AP2,ACS,4948.03,123202.46,0.0178
p27,AZ,2046,SO2,24.9,AP2,H6C,12711.9,316517.25,0.0457
p27,AZ,2046,SO2,24.9,EASIUR,ACS,6943.92,172898.48,0.0249
p27,AZ,2046,SO2,24.9,EASIUR,H6C,17839.98,444202.53,0.0641
p27,AZ,2046,SO2,24.9,InMAP,ACS,6267.39,156053.42,0.0225
p27,AZ,2046,SO2,24.9,InMAP,H6C,16101.76,400922.1,0.0578
p27,AZ,2048,SO2,22.67,AP2,ACS,4948.03,112149.64,0.0162
p27,AZ,2048,SO2,22.67,AP2,H6C,12711.9,288121.66,0.0416
p27,AZ,2048,SO2,22.67,EASIUR,ACS,6943.92,157387.3,0.0227
p27,AZ,2048,SO2,22.67,EASIUR,H6C,17839.98,404351.96,0.0583
p27,AZ,2048,SO2,22.67,InMAP,ACS,6267.39,142053.46,0.0205
p27,AZ,2048,SO2,22.67,InMAP,H6C,16101.76,364954.33,0.0526
p27,AZ,2050,SO2,20.67,AP2,ACS,4948.03,102288.56,0.0148
p27,AZ,2050,SO2,20.67,AP2,H6C,12711.9,262787.71,0.0379
p27,AZ,2050,SO2,20.67,EASIUR,ACS,6943.92,143548.56,0.0207
p27,AZ,2050,SO2,20.67,EASIUR,H6C,17839.98,368798.12,0.0532
p27,AZ,2050,SO2,20.67,InMAP,ACS,6267.39,129562.99,0.0187
p27,AZ,2050,SO2,20.67,InMAP,H6C,16101.76,332864.64,0.048
p28,AZ,2010,SO2,33763.39,AP2,ACS,8249.64,278535938.2,40.1769
p28,AZ,2010,SO2,33763.39,AP2,H6C,21194.82,715608929.76,103.2216
p28,AZ,2010,SO2,33763.39,EASIUR,ACS,7055.51,238217919.97,34.3613
p28,AZ,2010,SO2,33763.39,EASIUR,H6C,18126.7,612018789.23,88.2794
p28,AZ,2010,SO2,33763.39,InMAP,ACS,7196.28,242970625.84,35.0468
p28,AZ,2010,SO2,33763.39,InMAP,H6C,18488.37,624230040.94,90.0408
p28,AZ,2012,SO2,23000.77,AP2,ACS,8249.64,189748179.99,27.3699
p28,AZ,2012,SO2,23000.77,AP2,H6C,21194.82,487497207.3,70.3181
p28,AZ,2012,SO2,23000.77,EASIUR,ACS,7055.51,162282171.01,23.4081
p28,AZ,2012,SO2,23000.77,EASIUR,H6C,18126.7,416928070.85,60.139
p28,AZ,2012,SO2,23000.77,InMAP,ACS,7196.28,165519876.33,23.8751
p28,AZ,2012,SO2,23000.77,InMAP,H6C,18488.37,425246791.95,61.3389
p28,AZ,2014,SO2,33652.13,AP2,ACS,8249.64,277618083.57,40.0445
p28,AZ,2014,SO2,33652.13,AP2,H6C,21194.82,713250796.12,102.8815
p28,AZ,2014,SO2,33652.13,EASIUR,ACS,7055.51,237432924.61,34.248
p28,AZ,2014,SO2,33652.13,EASIUR,H6C,18126.7,610002014.37,87.9885
p28,AZ,2014,SO2,33652.13,InMAP,ACS,7196.28,242169968.97,34.9313
p28,AZ,2014,SO2,33652.13,InMAP,H6C,18488.37,622173026.56,89.7441
p28,AZ,2016,SO2,824.07,AP2,ACS,8249.64,6798290.81,0.9806
p28,AZ,2016,SO2,824.07,AP2,H6C,21194.82,17466031.99,2.5194
p28,AZ,2016,SO2,824.07,EASIUR,ACS,7055.51,5814239.65,0.8387
